Class;DesignRole;Approaches;Method;LOC;CC;Efferent;NOP;Smell;
br.gov.se.sefaz.sae.isencaoTributos.to.abas.AbasIsencaoTributos;ABAS; R, D ;preencheDocumentoCabecalhoIsencao;4;1;2;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.concBanc.ConsultaConcBanc;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;77;13;11;5;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.ConsultarHistoricoCustodiais;TRANSACAO; R, D ;comparaDataInicialFinal;10;8;2;6;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNREOnLine;BACKGROUNDPROCESS; R, D ;validarDocumentoMovimentoConsolidado;130;29;25;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.ipva.ConsultarLog;TRANSACAO; R ;process;105;34;13;0;Método Longo
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; D ;setCnae;12;6;3;5;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosGNRE;381;154;22;2;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;126;29;27;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.contribuinte.ConsultaArrecadacaoRecolhidos;TRANSACAO; R, D ;setItensDocumento;43;10;10;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ti.SAEIntegracaoITCMD;UNDEFINED; R, D ;gerarDAE;4;1;5;8;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIsencaoTributos;GERENCIADORBASE; R, D ;baixaIsencao;9;3;7;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAEITCMD;90;29;20;8;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;analisarMudancaReceita;39;30;4;3;Muitos Desvios
br.gov.se.sefaz.sae.ne.GNRE;ENTITY; D ;adicionarPendencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeTipoDocumento;ENTITY; D ;setDsTipoDocumento;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeConversaoReceita;ENTITY; D ;getEntidadeRegimeTributacao;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.isencaoTributos.to.consulta.ConsultaAvancadaIsencaoTributos;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;34;9;11;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadePercentRepasseReceita;ENTITY; D ;setVlPercentual;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;obterVencimentoReceita;44;16;10;13;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNRE;BACKGROUNDPROCESS; R, D ;registrarRecolhimentoDocumento;189;55;24;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.contribuinteNaoInscrito.AlterarItemDAE;TRANSACAO; R ;initialize;114;49;14;0;Método Longo
br.gov.se.sefaz.sae.isencaoTributos.to.listar.ConsultarDocumentos;TRANSACAO; R, D ;montarDocDocumentosSolicitacao;19;4;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.custodiais.to.vencimentoIcms.IncluirVencimentoIcms;TRANSACAO; R, D ;process;256;55;18;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNREOnLine;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;130;29;25;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoIPVA;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;69;14;19;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarPrescricaoCancelamentoDAR;21;2;7;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoHistoricoDAE;36;14;8;8;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialCmdSQLFormaRecolhimento;145;16;7;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeGrupoReceita;ENTITY; D ;setDsGrupoReceita;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;registrarHistoricoNovaDAS;4;1;3;5;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.ipva.ListarLogIPVA;TRANSACAO; R, D ;initialize;259;74;10;0;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirPropiedadesItemDaeICMSContribuiteInscrito;160;29;10;2;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;totalizarValorDAEPorChequeDevolvido;20;2;6;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorGNRE;UNDEFINED; R, D ;converterReceitaFormaGNRE;48;15;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorConsulta;GERENCIADORBASE; R, D ;obterArqEnviadosBanco;17;3;5;4;Muitos Parâmetros
br.gov.se.sefaz.sae.oper.to.alteracao.viaEletronica.ExcluirDAEManualViaEletronica;TRANSACAO; R, D ;process;195;74;18;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.contribuinteInscrito.AlterarItemDAE;TRANSACAO; R ;initialize;114;49;14;0;Método Longo
br.gov.se.sefaz.sae.ne.ValorCampoLayout;ENTITY; D ;getValoresCampoLayout;6;2;6;3;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosGNRE;381;154;22;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.GerarDAEEspecial;TRANSACAO; R, D ;process;127;27;16;0;Método Longo
br.gov.se.sefaz.sae.custodiais.to.TransacaoCustodiais;TRANSACAO; R, D ;getDadosOrdenadosIntervalo;7;1;6;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;obterVencimentoNormalICMS;145;25;13;2;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemICMSContribuinteInscrito;TRANSACAO; R, D ;initialize;255;55;9;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.ItemDetalheDAE;TRANSACAO; R ;setDocDadosOutrasRec;93;21;16;3;Método Longo
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;setVlUFP;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;inserirDocumentoArrecadacaoSql;131;22;5;1;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoDAESubstituicao;214;63;9;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.ExcluirItemDAE;TRANSACAO; R, D ;process;133;33;13;0;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeICMSContribInsc;ENTITY; D ;getEntidadeRegimeTributacao;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemDAEPSDI;93;27;14;3;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeFormaRecolhimento;ENTITY; D ;setDtInicioVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.AbaBase;ABAS; D ;getNmPessoa;25;4;12;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;montaObjItemDAE;175;14;17;2;Método Longo
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;setVlPercentJurosMora;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;obterDadosCheque;22;1;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqChequeDevolvido;BACKGROUNDPROCESS; R, D ;validar;198;58;22;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ne.EntidadeVeiculoDetranNova;ENTITY; D ;getFlConsulta;6;2;1;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;registrarAlteracaoDAS;124;27;17;3;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;obterDocParaCheque;11;1;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.isencaoTributos.to.IPVA.EfetuarSolicitacaoIsencaoIPVAInicioBase;TRANSACAO; R, D ;verificarDadosVeiculo;38;14;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.contribuinte.ListarPeriodoDocumentosRecolhidos;TRANSACAO; R, D ;getOcorrenciasNavegacao;18;3;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.especial.AlterarItem;TRANSACAO; R, D ;process;125;52;14;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;obterEntidadeHistUnidadeTalao;14;1;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.concBanc.ConsultaConcBanc;CONSULTAAVANCADATRANSBASE; R, D ;getValorCampo;78;24;4;2;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;getChequeDevolvido;27;3;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAE;BACKGROUNDPROCESS; R, D ;validar;77;16;21;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.conciliacaoBancaria.to.consulta.ConsultarDocParcialSemConsolidado;TRANSACAO; R, D ;montarDocumento;17;2;6;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeSituacaoDAEManual;ENTITY; D ;setDsSituacao;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;registrarHistoricoDAE;5;1;5;11;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;formatarTelaDAEAvulsoContribInscrito;159;31;11;3;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.itd.GerarItemITD;TRANSACAO; R, D ;process;176;80;13;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.GerarItemMultaFiscal;TRANSACAO; R, D ;process;57;33;8;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirPropiedadesItemDaeICMS;102;16;6;2;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIPVA;GERENCIADORBASE; R, D ;gerarDAEIPVA;48;14;12;8;Muitos Parâmetros
br.gov.se.sefaz.sae.oper.to.desmembramento.dae.ConfirmarDesmembrarDAE;TRANSACAO; R, D ;registrarDesmembramentoDAEComplementar;80;28;13;2;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;registrarReferenciaBaixaCheque;17;4;9;5;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseBB;BACKGROUNDPROCESS; R ;gravarArquivo;122;22;14;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;inserirContaBancaria;45;2;5;8;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeSituacaoTalao;ENTITY; D ;setDsSituacao;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.contribuinteNaoInscrito.AlterarItemDAE;TRANSACAO; R, D ;initialize;114;49;14;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; R ;setCnae;12;6;3;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeReceita;ENTITY; D ;setCdOrigemReceita;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;registrarHistoricoDAS;3;1;2;9;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrAnoRefInicial;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;registrarHistoricoCheque;13;3;6;5;Muitos Parâmetros
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.GerarArqRepasse;TRANSACAO; R ;gravarArquivoRepasseDAS;115;21;15;3;Método Longo
br.gov.se.sefaz.sae.consultas.to.TransacaoConsultaBase;TRANSACAO; R, D ;getOcorrenciasNavegacao;20;3;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;getChequeDevolvido_;23;1;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.ConsultaAvancadaSAE;CONSULTAAVANCADATRANSBASE; R, D ;getValorCampo;149;44;6;2;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESAF;92;31;17;5;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;preeencherDocContribNaoInscrito;37;29;2;2;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosDASSessao;74;25;6;4;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineDAE;BACKGROUNDPROCESS; R ;validarDocumentoMovimentoConsolidado;115;27;25;0;Método Longo
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.GerarArqRepasseBB;TRANSACAO; R, D ;gravarArquivo;151;27;15;1;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrAnoPortaria;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeDataFechamentoMensal;ENTITY; D ;setCdPessoaOperacao;11;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;registrarHistoricoGNRE;3;1;2;9;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialCmdSQL;167;15;9;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoDAESubstituicao;214;63;9;5;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoDataConsolidado;14;1;10;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;gravaHistoricoRepasse;4;1;9;6;Muitos Parâmetros
br.gov.se.sefaz.sae.util.Excecao;EXCEPTION; D ;Excecao;4;1;3;2;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoSituacaoDAE;14;2;6;6;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemReceitaOutrosOrgaos;TRANSACAO; R, D ;initialize;207;34;13;0;Método Longo
br.gov.se.sefaz.sae.oper.to.alteracao.viaEletronica.SelecionarItemDAEManualViaEletronica;TRANSACAO; R, D ;process;528;192;21;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;gerarNotificacaoCheqDev;41;3;14;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;obterDataVencimento;5;1;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;registrarAlteracaoCheque;67;27;8;8;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.documento.AbaBase;ABAS; D ;preencheDocCabecalhoSAE;62;15;8;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;atualizarPagamentoDocumento;18;1;4;5;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseDAE;BACKGROUNDPROCESS; R, D ;processarArquivo;131;20;22;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.ipva.ListarLogIPVA;TRANSACAO; R, D ;initialize;259;74;10;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.ValorCampoLayout;ENTITY; D ;getValorCampoLayout;12;3;6;3;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;getDataVencimento;25;3;10;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.arquivo.ReceberArquivo;BACKGROUNDPROCESS; D ;getNovoNome;3;1;5;3;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrDiaVencimento;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorGNRE;UNDEFINED; R, D ;converterEntidadeGNRE;154;39;18;1;Muitos Desvios
br.gov.se.sefaz.sae.util.campo.CamposSAE;[CONSTANTES, CONSTANTESEMISSAODAE]; R, D ;setDocEnd;93;14;9;2;Método Longo
br.gov.se.sefaz.sae.isencaoTributos.to.IPVA.AtenderSolicitacaoEmAnaliseFinal;TRANSACAO; R, D ;setPlacaChassi;15;7;6;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;registrarBaixaChequeDevolvido;19;5;5;6;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.vencimento.ConsultarVencimentoICMS;TRANSACAO; R ;process;70;23;9;0;Muitos Desvios
br.gov.se.sefaz.sae.isencaoTributos.to.IPVA.EfetuarSolicitacaoImunidadeIPVAInicio;TRANSACAO; R, D ;verificarPeriodoImunidadeChassi;5;2;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.conciliacaoBancaria.to.consulta.ConsultarArrecadacaoMultaFiscal;TRANSACAO; R ;setItensDocumento;99;9;9;2;Método Longo
br.gov.se.sefaz.sae.consultas.to.documento.AbaBase;ABAS; D ;preencheDocCabecalhoSAEPeriodo;26;6;3;3;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.ExcluirItemDAE;TRANSACAO; R ;initialize;79;24;6;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;calcularPeriodoPrescricao;23;5;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;alterarSituacaoDoc;14;2;13;4;Muitos Parâmetros
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorConcBancBase;GERENCIADORBASE; R, D ;registrarMovConsolidadoDAS;19;2;8;8;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.contribuinte.ConsultaArrecadacaoRecolhidos;TRANSACAO; R, D ;getOcorrenciasNavegacao;20;3;9;4;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemDAE;102;49;4;3;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirItemDAEInscrito;100;54;10;3;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirPropiedadesItemDae;92;41;3;3;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;obterVencimentoICMSTermo;147;30;13;6;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;getEntidadeObjetoReferencia;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.concBanc.ConsultaConcBanc;CONSULTAAVANCADATRANSBASE; R, D ;gravarCabecalho;25;4;10;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeTipoDocumentoSituacao;ENTITY; D ;getEntidadeTipoDocumento;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeFormaRecolhimento;ENTITY; D ;setDsFormaRecolhimentoICMS;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.GerarItemReceitaOutrosOrgaosConfirmar;TRANSACAO; R, D ;initialize;144;17;10;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;alterarSituacaoDAR;14;2;7;5;Muitos Parâmetros
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.ConsultarRepasseDASGNRE;TRANSACAO; R, D ;exibirRepasseDASGNRE;134;27;12;1;Método Longo
br.gov.se.sefaz.sae.talonario.to.baixarDAEManual.ListarDAEsParaBaixa;TRANSACAO; R, D ;setDAEsDoc;24;6;8;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorBase;TEST; R, D ;obterDatasVencimento;5;1;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.vencimento.ConsultarVencimentoICMS;TRANSACAO; R, D ;comparaDataInicialFinal;10;8;2;6;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.ConsultarContribuinteDAEManual;TRANSACAO; R ;process;118;40;19;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNREOnLine;BACKGROUNDPROCESS; R ;validar;99;16;21;0;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.reemissao.ReemitirDAEInternet;TRANSACAO; R ;process;93;36;15;0;Método Longo
br.gov.se.sefaz.sae.ti.SAEIntegracaoSAP;UNDEFINED; R, D ;obterVencimentoReceita;3;1;4;12;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeConversaoReceita;ENTITY; D ;getEntidadeFormaRecolhimento;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosEmissao;36;34;10;5;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarRegistrarDAEManual;27;4;6;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirDetalheDAEToSource;95;48;3;3;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrPortaria;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCheqDev;GERENCIADORBASE; R, D ;obterDocVinculadosCheque;9;1;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.oper.to.desmembramento.das.DesmembrarDAS;TRANSACAO; R ;process;99;43;16;0;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;obterHistoricoCustodiais;21;8;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;registrarHistorico;24;7;11;9;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;emitirDAE;63;22;16;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialCmdSQLEntidadeCredora;94;8;8;6;Método Longo
br.gov.se.sefaz.sae.oper.to.TransacaoOperacional;TRANSACAO; R, D ;montarCampoLookUp;25;5;9;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ti.SAEIntegracaoSAF;UNDEFINED; R, D ;obterVencimentoReceita;3;1;4;11;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemDAEInscrito;100;54;10;3;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;registrarMovimentacaoTalaoG;20;8;6;11;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeVencimentoICMS;ENTITY; D ;setNrAnoRefFinal;4;2;2;1;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; R, D ;validar;104;18;24;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirPropiedadesItemDaeICMSContribuiteInscrito;160;29;10;2;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.especial.itcmd.ConsultarContribuinteITCMD;TRANSACAO; R ;initialize;108;45;11;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; R ;registrarDadosConcBanc;137;22;18;2;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseDAE;BACKGROUNDPROCESS; R, D ;getLinhaRegistroG;12;2;5;5;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqErroRepasseDAE;BACKGROUNDPROCESS; R ;validar;112;31;10;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.repasse.ConsultaRepasseFUNPREV;TRANSACAO; R, D ;setItensDocumento;138;25;10;4;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeFormaRecolhimento;ENTITY; D ;setDtFimVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeUnidadeTalao;ENTITY; D ;getEntidadePessoa;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeIsencaoVeiculo;ENTITY; D ;setCdPessoa;4;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.GerarArqRepasseDAEResiduo;BACKGROUNDPROCESS; R ;processarArquivo;100;17;18;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ne.DedDetalheDAE;ENTITY; D ;getCnae;7;10;1;0;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineDAE;BACKGROUNDPROCESS; R, D ;validar;70;16;20;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarItemHistorico;42;9;7;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialPRPCmdSQL;96;9;9;5;Muitos Parâmetros
